COD_PAI4,COD_SAL,POSAR,FOBDOL,FOBPES
GTM,CTG,3923900000,1833,7252157
GTM,CTG,3924109000,14230,56292687
GTM,CTG,3902100000,340649,1353492213
GTM,CTG,3902300000,136120,536633574
GTM,CTG,3919909000,71346,280581886
GTM,CTG,3920201090,293019,1156978776
GTM,CTG,3920209000,301404,1187336055
GTM,CTG,3921901000,68250,262407283
GTM,CTG,4811411000,157670,619563151
GTM,CTG,2804400000,4818,18947455
GTM,CTG,3206190000,10131,40524688
GTM,CTG,3206499000,13281,53121285
GTM,CTG,3808911900,481695,1906273381
GTM,CTG,3808919990,27252,105505026
GTM,CTG,3808921200,235394,937609611
GTM,CTG,3808939900,310590,1242334007
GTM,CTG,3808999900,88,342546
GTM,CTG,3824999900,3765,14477055
GTM,CTG,3901100000,4645,17859604
GTM,CTG,3919901100,11004,43085353
GTM,CTG,3919909000,39765,156657069
GTM,CTG,4811411000,57036,223818959
GTM,CTG,4822900000,72271,287819258
GTM,CTG,3919909000,29584,115835452
GTM,CTG,4811411000,39422,154354473
GTM,CTG,3920490090,1,1922
GTM,CTG,3921901000,1,1922
GTM,CTG,4822900000,20,79650
GTM,CTG,4911100000,10,38448
GTM,CTG,3920430000,27010,106649907
GTM,CTG,3924109000,22055,87084694
GTM,CTG,3902100000,5871,22572341
GTM,CTG,3902300000,62378,239830635
GTM,CTG,2915502100,18851,74331636
GTM,CTG,3921901000,7506,29597527
GTM,CTG,3916200010,860,3391006
GTM,CTG,3920490090,120,473164
GTM,CTG,2712909000,50468,195382403
GTM,CTG,3812399000,70523,273024333
GTM,CTG,8714109000,41091,164362022
GTM,CTG,3503001000,188563,753971041
GTM,CTG,8201100000,105,417266
GTM,CTG,8201300000,3848,15221435
GTM,CTG,8201409000,762,3014381
GTM,CTG,8201909000,3094,12238148
GTM,CTG,8205200000,3337,13201563
GTM,CTG,8716801000,8275,32734907
GTM,CTG,8201100000,5280,20887046
GTM,CTG,8203300000,967,3825652
GTM,CTG,8205200000,246,971248
GTM,CTG,8208400000,291,1152743
GTM,CTG,8716900000,1100,4351468
GTM,CTG,8201401000,160011,628542457
GTM,CTG,8207500000,6793,26599239
GTM,CTG,4911100000,90,352389
GTM,CTG,9403200000,180,704777
GTM,CTG,3401199000,30631,123234422
GTM,CTG,3401199000,56961,227758888
GTM,CTG,4818200000,27802,111164976
GTM,CTG,3401199000,123300,487738547
GTM,CTG,3401199000,61262,246468845
GTM,CTG,3303000000,10427,41706822
GTM,CTG,3304100000,1530,6120182
GTM,CTG,3304200000,3330,13321460
GTM,CTG,3304990000,2254,9014957
GTM,CTG,3004202000,3739,14953744
GTM,CTG,3004502000,7314,29255542
GTM,CTG,3004903000,8534,34136952
GTM,CTG,3302900000,2409,9631331
GTM,CTG,3303000000,156,623386
GTM,CTG,3303000000,5080,20320503
GTM,CTG,3304100000,2327,9308271
GTM,CTG,3304200000,1660,6639531
GTM,CTG,3304910000,962,3847673
GTM,CTG,3304990000,20998,83990830
GTM,CTG,3304990000,8753,35010092
GTM,CTG,3307200000,3102,12409561
GTM,CTG,3401110000,8,33199
GTM,CTG,3401300000,1299,5194563
GTM,CTG,3401300000,536,2145672
GTM,CTG,3926200000,3,10360
GTM,CTG,4819100000,148,591427
GTM,CTG,4909000000,0,320
GTM,CTG,6117809000,2,9000
GTM,CTG,6208920000,10,41959
GTM,CTG,7217100000,24419,97672362
GTM,CTG,9603309000,235,938059
GTM,CTG,3303000000,119397,472797969
GTM,CTG,3304100000,4955,19614256
GTM,CTG,3304200000,28500,112879624
GTM,CTG,3304300000,733,2904665
GTM,CTG,3304910000,7415,29361435
GTM,CTG,3304990000,72246,286699836
GTM,CTG,3305100000,3186,12597607
GTM,CTG,3305900000,2507,9950357
GTM,CTG,3307200000,1918,7578429
GTM,CTG,3401300000,993,3932914
GTM,CTG,6907220000,17968,68674671
GTM,CTG,3303000000,7927,31330387
GTM,CTG,3304100000,1330,5265967
GTM,CTG,3304200000,2937,11639402
GTM,CTG,3304910000,6426,25492903
GTM,CTG,3304990000,15119,59795707
GTM,CTG,3305100000,4971,19729498
GTM,CTG,3305900000,10794,42665341
GTM,CTG,3307200000,8293,32845995
GTM,CTG,3917239000,3031,12120284
GTM,CTG,3917400000,2219,8873493
GTM,CTG,4016993000,50400,201524904
GTM,CTG,7217100000,24561,98208924
GTM,CTG,8203200000,723,2892948
GTM,CTG,8214100000,286,1131803
GTM,CTG,8436100000,40228,159138327
GTM,CTG,8481801000,13442,53747572
GTM,CTG,9603309000,577,2291675
GTM,CTG,3303000000,13813,54655201
GTM,CTG,3304100000,1236,4891545
GTM,CTG,3304200000,6076,24039335
GTM,CTG,3304300000,424,1676717
GTM,CTG,3304910000,903,3574616
GTM,CTG,3304990000,13970,55274434
GTM,CTG,3305100000,1450,5737500
GTM,CTG,3307200000,777,3076341
GTM,CTG,2917342000,35,137049
GTM,CTG,3204170000,60,236214
GTM,CTG,3303000000,2775,10980009
GTM,CTG,3304100000,158,623427
GTM,CTG,3304200000,732,2896704
GTM,CTG,3304910000,1255,4967673
GTM,CTG,3304990000,1150,4551461
GTM,CTG,3305100000,272,1075289
GTM,CTG,3305900000,29,113045
GTM,CTG,3307200000,2001,7916923
GTM,CTG,3806300000,2975,11679872
GTM,CTG,3812391000,1152,4523665
GTM,CTG,3909500000,7971,31292352
GTM,CTG,3923299000,1031,4049078
GTM,CTG,3923900000,476,1867489
GTM,CTG,3925900000,22589,89977008
GTM,CTG,3926909090,463,1845354
GTM,CTG,4002492000,2209,8670416
GTM,CTG,8214100000,83,326591
GTM,CTG,9603309000,130,513231
GTM,CTG,9619001010,66107,260004043
GTM,CTG,9619002010,19836,78532352
GTM,CTG,3905120000,15,58887
GTM,CTG,3926909090,1,2905
GTM,CTG,6907220000,102703,409306106
GTM,CTG,6910100000,91200,361413919
GTM,CTG,8481801000,14504,58030836
GTM,CTG,3922200000,38,150496
GTM,CTG,3925900000,1289,5214814
GTM,CTG,7009910000,3786,15110829
GTM,CTG,8481801000,1020,4070378
GTM,CTG,8481809900,60091,239692385
GTM,CTG,9403600000,3484,13929063
GTM,CTG,3922200000,415,1655457
GTM,CTG,6815990000,491,1957527
GTM,CTG,7009910000,366,1462338
GTM,CTG,7009920000,52,209362
GTM,CTG,8481809900,1301,5191816
GTM,CTG,9403600000,8118,32399640
GTM,CTG,6907220000,12188,47719656
GTM,CTG,2803009000,1650,6506000
GTM,CTG,3302900000,33984,133998946
GTM,CTG,5903900000,5520,21613174
GTM,CTG,8414590000,33600,131558448
GTM,CTG,8414909000,3654,14306981
GTM,CTG,9619001010,50783,198837673
GTM,CTG,9619002010,6122,23968305
GTM,CTG,6910100000,42800,167578525
GTM,CTG,7019800000,18558,71353522
GTM,CTG,3919909000,202,797585
GTM,CTG,3926904000,144,569884
GTM,CTG,4010310000,235,931056
GTM,CTG,4811419000,73596,284922305
GTM,CTG,8412210000,92,363743
GTM,CTG,8421230000,993,3927319
GTM,CTG,8421310000,203,801461
GTM,CTG,8421999000,829,3280018
GTM,CTG,8512901000,187,740620
GTM,CTG,8708100000,9400,37185588
GTM,CTG,8708292000,172,681598
GTM,CTG,8708299000,398,1575350
GTM,CTG,8708301000,968,3829015
GTM,CTG,8708802010,1466,5797619
GTM,CTG,8708910010,102,403183
GTM,CTG,9619001010,3623,14486442
GTM,CTG,9619002010,27084,108297604
GTM,CTG,3303000000,55919,221935044
GTM,CTG,3304100000,10485,41466837
GTM,CTG,3304200000,28686,113645740
GTM,CTG,3304300000,795,3152539
GTM,CTG,3304910000,8760,34735001
GTM,CTG,3304990000,47742,188827018
GTM,CTG,3305100000,1353,5367960
GTM,CTG,3305900000,2784,11050099
GTM,CTG,3307200000,1187,4728622
GTM,CTG,3401300000,2610,10331582
GTM,CTG,3303000000,12909,51473451
GTM,CTG,3304100000,3855,15370629
GTM,CTG,3304200000,4091,16172064
GTM,CTG,3304300000,78,308400
GTM,CTG,3304910000,3852,15266724
GTM,CTG,3304990000,21648,85733810
GTM,CTG,3305100000,8286,32878776
GTM,CTG,3305900000,37527,148619720
GTM,CTG,3307200000,14821,58605467
GTM,CTG,3401300000,168,663355
GTM,CTG,8203200000,659,2612625
GTM,CTG,8214100000,89,352877
GTM,CTG,9603309000,259,1028124
GTM,CTG,9616200000,98,386806
GTM,CTG,3926903000,2040,8071790
GTM,CTG,8481809900,400,1582704
GTM,CTG,6907220000,17594,68889093
GTM,CTG,6907220000,2,7831
GTM,CTG,3917400000,10854,43399828
GTM,CTG,8424890090,1008,4030498
GTM,CTG,8481300000,4228,16907500
GTM,CTG,8481804000,3139,12552283
GTM,CTG,9032891100,120701,464073335
GTM,CTG,8481300000,5,19713
GTM,CTG,2710191500,1754,6984986
GTM,CTG,9805000000,10000,39985100
GTM,CTG,3304990000,5747,22985563
GTM,CTG,3305100000,20302,81207813
GTM,CTG,3305900000,1990,7959701
GTM,CTG,3306900000,22328,89310590
GTM,CTG,3401110000,703,2812577
GTM,CTG,3303000000,467,1868598
GTM,CTG,3304910000,3898,15593489
GTM,CTG,3304990000,2741,10962313
GTM,CTG,3305100000,3160,12640476
GTM,CTG,3305900000,2162,8649725
GTM,CTG,3401110000,1224,4896130
GTM,CTG,3401300000,1044,4176426
GTM,CTG,8445900000,4418,17598632
GTM,CTG,3304990000,16395,63738002
GTM,CTG,3305100000,21439,85296691
GTM,CTG,3305900000,3860,15169698
GTM,CTG,3306900000,18898,74273256
GTM,CTG,3401110000,9520,36690319
GTM,CTG,3401300000,203,781265
GTM,CTG,3303000000,1543,5933311
GTM,CTG,3304910000,7580,30308586
GTM,CTG,3304990000,3272,12995831
GTM,CTG,3305100000,3313,13014230
GTM,CTG,3306900000,2647,10584976
GTM,CTG,3401110000,1330,5319138
GTM,CTG,3005101000,15467,60985425
GTM,CTG,3304990000,12385,48833953
GTM,CTG,3305100000,1667,6572755
GTM,CTG,3305900000,796,3139164
GTM,CTG,3306900000,24845,97964659
GTM,CTG,3401110000,419,1653865
GTM,CTG,3401300000,1246,4911714
GTM,CTG,3004902900,3202,12626962
GTM,CTG,3005101000,8159,32171813
GTM,CTG,3005903900,19091,75277095
GTM,CTG,3304910000,493,1943559
GTM,CTG,3305100000,6272,24728989
GTM,CTG,3305900000,541,2133652
GTM,CTG,3306900000,1400,5521661
GTM,CTG,3401110000,594,2343303
GTM,CTG,3920201010,245,969841
GTM,CTG,3923210000,2879,11390404
GTM,CTG,3923291000,171,678228
GTM,CTG,3926901000,949,3755994
GTM,CTG,4810990000,535,2115719
GTM,CTG,4819100000,1979,7831180
GTM,CTG,4821100000,412,1629354
GTM,CTG,5401109000,6153,24344441
GTM,CTG,5807900000,4441,17570032
GTM,CTG,7326200000,142,563245
GTM,CTG,9606210000,5564,22016916
GTM,CTG,3402429000,5500,21686665
GTM,CTG,2106907300,68967,272318958
GTM,CTG,3005101000,3383,13359727
GTM,CTG,3005109000,11486,45352457
GTM,CTG,3304990000,6610,26064375
GTM,CTG,3305100000,15982,63016165
GTM,CTG,3305900000,563,2219532
GTM,CTG,3306900000,19634,77417451
GTM,CTG,3401110000,2423,9554750
GTM,CTG,3401300000,429,1692585
GTM,CTG,3004202000,5933,22969506
GTM,CTG,3004322000,2214,8572668
GTM,CTG,3004502000,8374,32418787
GTM,CTG,3004903000,23905,92546393
GTM,CTG,3303000000,601,2368972
GTM,CTG,3304910000,442,1744239
GTM,CTG,3304990000,2442,9627854
GTM,CTG,3305100000,10662,42042360
GTM,CTG,3305900000,2886,11380649
GTM,CTG,3401110000,1285,5065335
GTM,CTG,8414909000,13615,53684353
GTM,CTG,8421299000,33540,129848433
GTM,SMR,3926909090,527,2103992
GTM,SMR,4016910000,243,969385
GTM,SMR,4419900000,1226,4934065
GTM,SMR,6506100000,91093,362837402
GTM,SMR,7009920000,2659,10611750
GTM,SMR,7323911000,168,675899
GTM,SMR,7323921000,2736,11007503
GTM,SMR,8210001000,70983,285579515
GTM,SMR,8210009000,15906,63993178
GTM,SMR,8302500000,18,72235
GTM,SMR,8437801100,1911,7689159
GTM,SMR,9401610000,925,3692362
GTM,SMR,9401710000,860,3433753
GTM,SMR,9403200000,13373,53371635
GTM,SMR,9403600000,17892,71404027
GTM,SMR,9403990000,11083,44229327
GTM,SMR,9405610000,1685,6723436
GTM,SMR,3925900000,1112,4430856
GTM,SMR,5210410000,1224,4876650
GTM,SMR,5210510000,487,1939714
GTM,SMR,5407510000,11590,46166262
GTM,SMR,5407520000,20646,82237987
GTM,SMR,5407830000,992,3951165
GTM,SMR,5407840000,1830,7289125
GTM,SMR,5513310000,322,1282813
GTM,SMR,5516140000,32,126624
GTM,SMR,6004100000,24482,97516633
GTM,SMR,6005360000,1041,4147455
GTM,SMR,6006230000,1538,6126523
GTM,SMR,6006310000,5978,23809438
GTM,SMR,6006320000,5289,21065446
GTM,SMR,6006330000,7328,29189877
GTM,SMR,6006340000,673,2682014
GTM,SMR,8536501990,25312,100821094
GTM,SMR,8536690000,37166,148037753
GTM,SMR,8536901000,1024,4079542
GTM,SMR,8538100000,540,2150901
GTM,SMR,2710193800,38954,155160262
GTM,SMR,3819000000,8605,34274169
GTM,SMR,3824999900,1983,7899582
GTM,SMR,5208420000,608,2423428
GTM,SMR,5208520090,4690,18681412
GTM,SMR,6006320000,331,1317228
GTM,SMR,3919909000,3872,15422836
GTM,SMR,4811411000,12133,48326444
GTM,SMR,3919909000,14163,56413075
GTM,SMR,4811411000,26023,103654389
GTM,SMR,1905909000,15207,60571603
GTM,SMR,9032891100,51631,205652424
GUF,CTG,805100000,16128,64487969
GUF,CTG,805100000,16444,62851510
GUF,CTG,805210000,4443,16980222
GUF,CTG,805100000,12303,49003101
GUF,CTG,805210000,6215,24753684
GUF,CTG,1704901000,1214,4668945
GUF,CTG,1704901000,2123,8492590
GUF,CTG,7604210000,28414,112194961
GUF,CTG,7604292000,8333,32902078
GUY,CTG,8418103000,16520,66054985
GUY,CTG,8418109000,32112,128398634
GUY,CTG,1905310000,49632,194330622
GUY,CTG,8418103000,8116,32323563
GUY,CTG,8418109000,7992,31829335
GUY,CTG,3926909090,2,7831
GUY,CTG,4820300000,5,19577
GUY,CTG,4911990000,9,33281
GUY,CTG,6305909000,10,39154
GUY,CTG,6505009000,3,11746
GUY,CTG,9403820000,1,3915
GUY,CTG,2517410000,87530,349989580
GUY,CTG,7308400000,89221,343039485
GUY,CTG,7318159000,27793,106857113
GUY,CTG,7308909000,227526,906270187
GUY,CTG,8437900000,37210,146077902
GUY,CTG,3402909900,76923,306395847
GUY,CTG,2832100020,15809,62969618
GUY,CTG,3917329900,11996,47975563
GUY,CTG,8421999000,47127,188078202
GUY,CTG,2832100020,32759,129618393
GUY,CTG,3214101000,31018,123787519
GUY,CTG,8479898000,15709,61670902
GUY,CTG,3925900000,86493,345842686
GUY,CTG,901212000,2500,9891267
GUY,CTG,2101110010,20050,79331455
GUY,CTG,7323941000,292,1153791
GUY,CTG,8438900000,52219,202163248
HTI,CTG,3907500000,34084,135760569
HTI,CTG,2501001000,5750,22899375
HTI,CTG,8418109000,15985,63914583
HTI,CTG,3907500000,33628,133056540
HTI,CTG,9619002010,21692,85306568
HTI,CTG,4818100000,2427,9543098
HTI,CTG,4818200000,1545,6074279
HTI,CTG,4818300000,1654,6504504
HTI,CTG,9619009010,644,2534161
HTI,CTG,4911100000,17,65163
HTI,CTG,9503009910,17,64888
HTI,CTG,3923309900,1533,6129236
HTI,CTG,3918101000,3409,13634057
HTI,CTG,3923109000,1170,4676777
HTI,CTG,3923509000,843,3368865
HTI,CTG,3924109000,25520,102041815
HTI,CTG,8481809900,6125,24445657
HTI,CTG,3302101000,50140,197703524
HTI,CTG,2106909000,44766,177129624
HTI,CTG,3302101000,6623,26206927
HTI,CTG,3506910000,69283,271989084
HTI,CTG,6910100000,187257,739806601
HTI,CTG,2828901100,7600,30388676
HTI,CTG,3922200000,278,1110375
HTI,CTG,3922900000,382,1528766
HTI,CTG,8481809900,2224,8895800
HTI,CTG,8481809900,556,2223950
HTI,CTG,3917329900,23280,92712600
HTI,CTG,1102909000,2151,8510991
HTI,CTG,2106904000,13674,53991704
HND,CTG,5407200000,56985,227345105
HND,CTG,2106909000,28438,113747441
HND,CTG,3204120000,3740,14896981
HND,CTG,3204170000,15698,62525497
HND,CTG,3215190000,8549,34050356
HND,CTG,3215110000,2,7966
HND,CTG,5407200000,8,31916
HND,CTG,3824999900,27900,111558429
HND,CTG,2106909000,493607,1954822080
HND,CTG,2501009900,80117,317002158
HND,CTG,3917321000,22229,85465282
HND,CTG,3923210000,3254,12509243
HND,CTG,6302320000,2153,8230364
HND,CTG,1704909000,2829,11284442
HND,CTG,1806310000,15425,61538091
HND,CTG,1806900090,22496,89749555
HND,CTG,1905320000,959,3823984
HND,CTG,2008111000,2871,11453998
HND,CTG,2008199000,3574,14258652
HND,CTG,2008970000,11075,44185264
HND,CTG,2106901000,7138,28477248
HND,CTG,3209100000,28173,112649143
HND,CTG,3920100000,37410,143835457
HND,CTG,3920209000,21925,84298651
HND,CTG,3923210000,3108,11948862
HND,CTG,4008290000,9379,36058935
HND,CTG,4015199000,721,2882366
HND,CTG,4818200000,16676,66678913
HND,CTG,4818300000,403,1609400
HND,CTG,4818900000,968,3870118
HND,CTG,6302320000,7798,29806142
HND,CTG,6302600000,1100,4203223
HND,CTG,6406909000,2345,9378105
HND,CTG,6506100000,16253,64726776
HND,CTG,8418103000,36500,145618575
HND,CTG,9004901000,818,3270301
HND,CTG,9404900000,2698,10310668
HND,CTG,3926909090,9,37701
HND,CTG,7007190000,37,148611
HND,CTG,7321909090,588,2345816
HND,CTG,7609000000,190,756419
HND,CTG,7616999000,17,66426
HND,CTG,8450900000,579,2311146
HND,CTG,8481300000,25,100138
HND,CTG,8481809900,51,201672
HND,CTG,8516900090,41,164569
HND,CTG,8536501990,5,20546
HND,CTG,8542310000,86,343500
HND,CTG,8544422000,61,241408
HND,CTG,8544429000,3,11370
HND,CTG,7318159000,25,100762
HND,CTG,7318160000,29,115157
HND,CTG,7615102000,3241,12960850
HND,CTG,8210001000,46879,187446950
HND,CTG,8211100000,65,259103
HND,CTG,8509401000,342,1369090
HND,CTG,8516400000,615,2459084
HND,CTG,8516710000,274,1093992
HND,CTG,8516790000,117,467826
HND,CTG,3004902100,8523,33715965
HND,CTG,3906100000,6224,24622623
HND,CTG,7616100000,56,218337
HND,CTG,2833291000,223,880658
HND,CTG,2909501000,512,2025450
HND,CTG,3005901000,935,3698669
HND,CTG,3808941900,79,314413
HND,CTG,5607900000,802,3171343
HND,CTG,5911901000,6400,25321286
HND,CTG,6402910000,28520,110413754
HND,CTG,6403919000,18501,73993454
HND,CTG,6815130000,19803,78357301
HND,CTG,7019900090,195,771568
HND,CTG,7317000000,5819,22885039
HND,CTG,8417209000,55510,219590899
HND,CTG,8484100000,2407,9524317
HND,CTG,3907500000,30153,120609366
HND,CTG,6804220000,10554,42117752
HND,CTG,6805300000,1525,6086092
HND,CTG,3208100000,4206,16791559
HND,CTG,3208200000,3117,12469039
HND,CTG,3208900000,11959,47695968
HND,CTG,3209100000,31432,124622417
HND,CTG,3814009000,1099,4340112
HND,CTG,3920100000,192690,763028717
HND,CTG,4818200000,17092,67489156
HND,CTG,4818300000,236,930868
HND,CTG,4818900000,1498,5915229
HND,CTG,4820200000,1,3991
HND,CTG,4911100000,0,998
HND,CTG,4911910000,1,3991
HND,CTG,6804220000,17,67845
HND,CTG,6805100000,13,51562
HND,CTG,6805200000,14,55872
HND,CTG,6805300000,1,3991
HND,CTG,9403200000,4,14367
HND,CTG,5407200000,53614,211401532
HND,CTG,3809910000,4680,18324212
HND,CTG,3907990000,61909,244449373
HND,CTG,4006900000,796,3137075
HND,CTG,7318159000,29511,116361102
HND,CTG,7318220000,2295,9049254
HND,CTG,8308900000,13355,51704763
HND,CTG,9606220000,9773,37837036
HND,CTG,3906909000,105248,420835180
HND,CTG,7312900000,43354,172658579
HND,CTG,2106909000,149132,586475012
HND,CTG,2309902000,30800,121615032
HND,CTG,7312900000,17879,70496881
HND,CTG,7318290000,1380,5439804
HND,CTG,7326909000,2104,8295110
HND,CTG,8418103000,275492,1093826386
HND,CTG,8418109000,107111,425161672
HND,CTG,8413701100,8540,33373088
HND,CTG,9503009910,11261,45026421
HND,CTG,9503009910,4,14395
HND,CTG,7217100000,94245,360208529
HND,CTG,3923292000,46456,185821379
HND,CTG,3923509000,8011,32043639
HND,CTG,4901999000,11719,45057213
HND,CTG,7317000000,111982,447916322
HND,CTG,7321111200,12976,49888986
HND,CTG,8516602000,96898,372553554
HND,CTG,2202990000,61075,241603828
HND,CTG,2710193400,75623,297636602
HND,CTG,2710193800,29736,117723979
HND,CTG,3004102000,2090,8356886
HND,CTG,3004202000,1323,5288429
HND,CTG,3004392000,802,3205206
HND,CTG,3004502000,385,1538787
HND,CTG,3004903000,13186,52724113
HND,CTG,3204170000,5034,19241346
HND,CTG,3819000000,13132,51264349
HND,CTG,3824999900,14777,58001949
HND,CTG,3926400000,1115,4286925
HND,CTG,4817100000,39,148756
HND,CTG,4901999000,617,2374132
HND,CTG,4909000000,198,759388
HND,CTG,5402480000,2730,10915932
HND,CTG,7326909000,6677,25671719
HND,CTG,8203100000,640,2559942
HND,CTG,8708801010,484,1847961
HND,CTG,3204170000,6287,24872200
HND,CTG,7308909000,41,163493
HND,CTG,8302500000,3695,14620703
HND,CTG,9403990000,3457,13679983
HND,CTG,3004202000,44836,177038674
HND,CTG,3004392000,47074,185874835
HND,CTG,3004502000,21198,83702020
HND,CTG,3004903000,8079,31898359
HND,CTG,3926909090,438,1721177
HND,CTG,7326190000,7208,28346109
HND,CTG,7616999000,1320,5191019
HND,CTG,8203100000,2786,10955409
HND,CTG,8203200000,2754,10830864
HND,CTG,8205200000,260,1022985
HND,CTG,8205510000,62,242248
HND,CTG,8205599900,89,348309
HND,CTG,8205909000,1048,4120017
HND,CTG,8211920000,361,1418564
HND,CTG,3004903000,1240,4889357
HND,CTG,3808620000,890,3509297
HND,CTG,3808911900,8423,33211314
HND,CTG,8423829000,6572,25732206
HND,CTG,8504341000,34090,134417893
HND,CTG,8537200000,2166,8540603
HND,CTG,9608100000,100,392923
HND,CTG,3926909090,2550,10054727
HND,CTG,5603930000,11850,46723328
HND,CTG,5603940000,14465,57034509
HND,CTG,5911909000,4159,16399062
HND,CTG,6305332000,4444,17520854
HND,CTG,6813810000,55427,218548628
HND,CTG,7318230000,1814,7151552
HND,CTG,8428330000,3010,11989282
HND,CTG,8708301000,1505,5933314
HND,CTG,4911100000,20,78861
HND,CTG,6105100000,30,118291
HND,CTG,6504000000,104,410075
HND,CTG,9608100000,625,2464394
HND,CTG,3923309900,55001,216297484
HND,CTG,8309900000,45031,177090073
HND,CTG,8536909000,10014,39314153
HND,CTG,8538900000,230,902927
HND,CTG,8544429000,8723,34244178
HND,CTG,3808931900,42358,170413842
HND,CTG,3902300000,65800,256843625
HND,CTG,3919909000,36392,144083731
HND,CTG,4811411000,91880,361254992
HND,CTG,3214101000,30701,123517375
HND,CTG,3808911900,201546,770317360
HND,CTG,3808931900,303441,1218916672
HND,CTG,3808939900,60865,243371070
HND,CTG,3919909000,7088,28518082
HND,CTG,1107100000,172993,661189042
HND,CTG,3919909000,5900,22685878
HND,CTG,3923109000,8420,33309736
HND,CTG,3923509000,4101,16221323
HND,CTG,3924109000,6375,25220673
HND,CTG,3921901000,72884,288321545
HND,CTG,3808911900,183237,724863584
HND,CTG,3916200010,4675,18494491
HND,CTG,3920490090,6519,25787630
HND,CTG,3920430000,16602,65674452
HND,CTG,1107100000,311322,1227552932
HND,CTG,3902100000,114894,458737027
HND,CTG,3902300000,37819,145405870
HND,CTG,3204170000,11561,44448041
HND,CTG,3206190000,5883,22620824
HND,CTG,3206499000,636,2447029
HND,CTG,3824999900,6731,25878263
HND,CTG,3902300000,30211,120825020
HND,CTG,8421230000,53280,210085466
HND,CTG,8421310000,13594,53600919
HND,CTG,4811411000,49880,195300983
HND,CTG,4911100000,700,2760121
HND,CTG,8421230000,61,239539
HND,CTG,8421310000,84,332989
HND,CTG,4811411000,51001,197448209
HND,CTG,3926909090,414,1637774
HND,CTG,7326901000,6944,27469710
HND,CTG,8302109000,4632,18322014
HND,CTG,8302490000,284,1123114
HND,CTG,8538900000,357,1410667
HND,CTG,4010120000,11116,44449037
HND,CTG,3401199000,39576,158243033
HND,CTG,4818200000,12801,51186886
HND,CTG,3401199000,29494,116457252
HND,CTG,3401199000,14611,56174750
HND,CTG,4818200000,16103,61914129
HND,CTG,2309902000,117500,469824925
HND,CTG,8708302900,17965,68663128
HND,CTG,8708809090,664,2538606
HND,CTG,8708939900,2337,8933660
HND,CTG,8708999900,6288,24032668
HND,CTG,9029901000,987,3772363
HND,CTG,6910100000,18554,70912672
HND,CTG,1005100000,105911,423487552
HND,CTG,3302900000,126220,504691932
HND,CTG,3917391000,230,917597
HND,CTG,3922200000,463,1767698
HND,CTG,3925900000,14060,56093073
HND,CTG,3926909090,2760,11011158
HND,CTG,8414909000,8400,33512220
HND,CTG,8436291000,6800,27128940
HND,CTG,8436299000,7976,31820651
HND,CTG,8481809900,157,600635
HND,CTG,8481909000,78,296973
HND,CTG,8707100000,228525,919405514
HND,CTG,7019800000,8478,33769146
HND,CTG,3302900000,6895,27275793
HND,CTG,8421230000,18244,71433183
HND,CTG,8421310000,23541,92173059
HND,CTG,8421399000,3489,13659056
HND,CTG,9603290000,6844,27074953
HND,CTG,3926909090,1,3915
HND,CTG,4016999000,1,3915
HND,CTG,7323931000,2,8810
HND,CTG,8205409000,1,3915
HND,CTG,9608100000,3,9789
HND,CTG,6910100000,110303,435099940
HND,CTG,8481801000,41012,161438848
HND,CTG,2801100000,28944,113894061
HND,CTG,3922200000,463,1792985
HND,CTG,3922900000,1797,6955060
HND,CTG,3924900000,130,502050
HND,CTG,3925900000,157,607663
HND,CTG,6910100000,1306,5157583
HND,CTG,7009910000,122,472859
HND,CTG,7419809000,2089,8197633
HND,CTG,8421299000,461,1783732
HND,CTG,8481801000,1253,4851508
HND,CTG,8481809900,279,1081451
HND,CTG,8537200000,17313,67787840
HND,CTG,9403600000,7795,30288102
HND,CTG,9619001010,11330,44735774
HND,CTG,9619002010,3651,14415646
HND,CTG,8481801000,50,199544
HND,CTG,6910100000,57805,227055416
HND,CTG,3922200000,196,771021
HND,CTG,3923509000,44640,179596094
HND,CTG,6402910000,4976,19903552
HND,CTG,6403919000,3880,15479454
HND,CTG,6403999000,1831,7305664
HND,CTG,8479900000,202806,807674895
HND,CTG,8413819000,71031,284116567
HND,CTG,3004201900,2908,11626268
HND,CTG,3004321900,3115,12453799
HND,CTG,3004902900,213122,852170688
HND,CTG,8438900000,32937,125886861
HND,CTG,4819309000,91616,366453755
HND,CTG,8512209000,16617,65734858
HND,CTG,8418699100,13000,51992590
HND,CTG,3304990000,9981,39078458
HND,CTG,3305100000,14483,56705646
HND,CTG,3305900000,3508,13736425
HND,CTG,3306900000,11668,45683514
HND,CTG,3401110000,1042,4080505
HND,CTG,3401300000,496,1943463
HND,CTG,3303000000,1892,7406388
HND,CTG,3304910000,3440,13467826
HND,CTG,3304990000,4921,19267087
HND,CTG,3305100000,22471,87981670
HND,CTG,3306900000,1091,4270246
HND,CTG,3401110000,3051,11945468
HND,CTG,3920100000,45940,183692749
HND,CTG,3920209000,319,1275805
HND,CTG,3923210000,34253,136961683
HND,CTG,3004202000,18000,70786620
HND,CTG,3004903000,7200,28314648
HND,CTG,3808911900,4800,18876432
HND,CTG,3920100000,144685,556284412
HND,SMR,3824999900,27900,111129885
HND,SMR,6806100000,14478,57668046
HND,SMR,6506100000,31076,123780529
HND,SMR,6815990000,13266,53044234
HND,SMR,7323991000,8487,33935354
