COD_PAI4;COD_SAL;POSAR;FOBDOL;FOBPES
GTM;CTG;2008970000;21030;85386294
GTM;CTG;2106901000;1279;5193257
GTM;CTG;3208200000;226;897154
GTM;CTG;3208900000;7421;29473669
GTM;CTG;3209100000;354;1405006
GTM;CTG;3212901000;561;2223801
GTM;CTG;3909109000;5049;20051555
GTM;CTG;4818100000;12040;49576075
GTM;CTG;4818200000;84029;337337882
GTM;CTG;4818900000;9084;36066978
GTM;CTG;6506100000;46893;192931401
GTM;CTG;8210001000;66300;272929917
GTM;CTG;9004901000;1149;4732484
GTM;CTG;3905210000;13;52306
GTM;CTG;3906909000;33;131641
GTM;CTG;3907990000;15;59710
GTM;CTG;7321111100;1297;5236437
GTM;CTG;7323931000;111;448128
GTM;CTG;7324100000;23631;95402312
GTM;CTG;9403400000;4367;17629803
GTM;CTG;8504219000;105600;426327264
GTM;CTG;1806900090;3515;14191288
GTM;CTG;1901200000;3549;14327987
GTM;CTG;1904100000;7084;28598243
GTM;CTG;2008111000;7650;30884504
GTM;CTG;2008970000;26165;105632148
GTM;CTG;2309902000;174927;711217260
GTM;CTG;2817001000;6780;27566056
GTM;CTG;2833299000;8715;35433360
GTM;CTG;2936299000;20626;83860985
GTM;CTG;3204140000;15765;63957659
GTM;CTG;3204170000;160;649110
GTM;CTG;3809910000;13440;54525274
GTM;CTG;4823909000;67448;270096470
GTM;CTG;8418103000;207280;838106152
GTM;CTG;8418109000;32254;130537009
GTM;CTG;1904200000;10181;40352313
GTM;CTG;2008199000;3434;13610582
GTM;CTG;2201100000;1811;7346307
GTM;CTG;2202100000;2801;11363408
GTM;CTG;2202990000;15466;62743011
GTM;CTG;4418290000;503;2057992
GTM;CTG;6303990000;1360;5563809
GTM;CTG;6810990000;698;2855464
GTM;CTG;8210001000;90783;368301184
GTM;CTG;8210009000;602;2443901
GTM;CTG;8302500000;3924;16058548
GTM;CTG;8305200000;174;710060
GTM;CTG;9401800000;1667;6821014
GTM;CTG;9403200000;9691;39658811
GTM;CTG;9403600000;34719;142081483
GTM;CTG;9405119000;731;2989488
GTM;CTG;9405610000;4549;18615273
GTM;CTG;9618000000;622;2546616
GTM;CTG;1904200000;13860;55908884
GTM;CTG;2008199000;8543;34460203
GTM;CTG;2309902000;16060;64783310
GTM;CTG;2309909000;14140;57039002
GTM;CTG;2202100000;934;3787803
GTM;CTG;7317000000;49680;201060425
GTM;CTG;1805000000;3789;15599944
GTM;CTG;1905901000;5839;24044750
GTM;CTG;2008970000;8991;37023813
GTM;CTG;2101120000;50133;206433567
GTM;CTG;2106902900;6513;26816875
GTM;CTG;2202100000;5602;23048088
GTM;CTG;2202990000;16027;65940549
GTM;CTG;3923309900;8788;35195186
GTM;CTG;3923509000;2206;8836444
GTM;CTG;6506100000;58902;242341884
GTM;CTG;6907220000;38149;156119729
GTM;CTG;7213911020;38284;154841436
GTM;CTG;8431390000;21483;86886793
GTM;CTG;3924109000;17;70413
GTM;CTG;2202990000;965;3969467
GTM;CTG;7217100000;67703;276056225
GTM;CTG;7318160000;1728;7113468
GTM;CTG;6907220000;5714;23528266
GTM;CTG;7217100000;67875;275365005
GTM;CTG;7217100000;68477;280625461
GTM;CTG;7214200000;31604;126097800
GTM;CTG;7318160000;7400;29526064
GTM;CTG;7318190000;73;293177
GTM;CTG;7318220000;12296;49060805
GTM;CTG;3923309900;44819;184398816
GTM;CTG;4014900000;34028;140000320
GTM;CTG;2008999000;6983;28574694
GTM;CTG;2106902100;98810;402892458
GTM;CTG;2309109000;13466;55434907
GTM;CTG;3004202000;51348;211379898
GTM;CTG;3004502000;35408;145761989
GTM;CTG;3004903000;32596;134183091
GTM;CTG;3306100000;1445;5950490
GTM;CTG;3307909000;593;2441673
GTM;CTG;3808911400;10923;44966418
GTM;CTG;3808911900;26677;109255905
GTM;CTG;3923509000;7015;28862073
GTM;CTG;3926909090;3225;13149744
GTM;CTG;6813810000;128713;518560922
GTM;CTG;8302500000;43552;173123040
GTM;CTG;2106902100;25871;106442154
GTM;CTG;3305900000;18088;74418414
GTM;CTG;2309109000;2;6175
GTM;CTG;3004202000;15;62984
GTM;CTG;3004502000;22;89742
GTM;CTG;3004903000;34;139552
GTM;CTG;3808911400;3;10291
GTM;CTG;3808911900;3;10291
GTM;CTG;4202999000;1;2058
GTM;CTG;4901109000;5;20583
GTM;CTG;6217100000;1;2058
GTM;CTG;8215990000;0;1235
GTM;CTG;9805000000;2800;11214168
GTM;CTG;3923309900;40001;158544782
GTM;CTG;2106902100;126037;515783318
GTM;CTG;3302109000;13375;54734914
GTM;CTG;3304990000;47842;195784229
GTM;CTG;3305900000;3245;13279202
GTM;CTG;3923509000;5436;21546561
GTM;CTG;3926909090;24015;96074010
GTM;CTG;6813810000;58004;236508360
GTM;CTG;8421199000;11964;48782492
GTM;CTG;8451500000;8240;33901750
GTM;CTG;8708301000;7650;31192416
GTM;CTG;3920490090;4052;16397109
GTM;CTG;3004392000;71235;288293857
GTM;CTG;2106906900;74870;308208146
GTM;CTG;3305900000;47740;196528024
GTM;CTG;2501001000;569;2343492
GTM;CTG;8301409000;35328;140026269
GTM;CTG;8714109000;106372;429444378
GTM;CTG;2309902000;80250;326279648
GTM;CTG;2309909000;52000;211421080
GTM;CTG;3302109000;19350;76695080
GTM;CTG;3920490090;149623;607011047
GTM;CTG;5208520090;51;204957
GTM;CTG;5208599000;475;1926195
GTM;CTG;5210410000;712;2887486
GTM;CTG;5210510000;5573;22608475
GTM;CTG;5210590000;2322;9420336
GTM;CTG;5212150000;543;2201701
GTM;CTG;5407510000;2349;9527805
GTM;CTG;5407520000;5713;23178028
GTM;CTG;5513310000;618;2506621
GTM;CTG;5516140000;523;2121455
GTM;CTG;6002400000;48;194490
GTM;CTG;6004100000;96;389142
GTM;CTG;6005370000;10608;43037764
GTM;CTG;6006310000;2548;10336109
GTM;CTG;6006330000;3591;14568431
GTM;CTG;6006340000;1674;6793184
GTM;CTG;6203330000;28055;111571916
GTM;CTG;6203430000;8530;33920854
GTM;CTG;1517900000;76840;313309837
GTM;CTG;2106902100;74009;300905459
GTM;CTG;2906210000;17212;69486499
GTM;CTG;3004202000;22116;89916979
GTM;CTG;3302109000;23095;93238903
GTM;CTG;3402421000;16598;67338713
GTM;CTG;3916200010;20945;84971797
GTM;CTG;5208420000;285;1156593
GTM;CTG;5208430000;2117;8588785
GTM;CTG;5208520090;2953;11979982
GTM;CTG;8541100000;92070;371703034
GTM;CTG;8543900000;897;3621359
GTM;CTG;8708299000;40299;162694316
GTM;CTG;8708702000;1740;7024711
GTM;CTG;8479201000;89454;355744245
GTM;CTG;3923309900;34014;139943460
GTM;CTG;3920430000;6595;27148252
GTM;CTG;3923109000;4272;17584138
GTM;CTG;3923509000;624;2570275
GTM;CTG;3923900000;1129;4646395
GTM;CTG;3924109000;37925;156123611
GTM;CTG;7615108000;9015;37112294
GTM;CTG;3919909000;33170;131470150
GTM;CTG;4811411000;26672;105716735
GTM;CTG;3808921900;218166;898099398
GTM;CTG;3919909000;32340;128181814
GTM;CTG;4811411000;30704;121698127
GTM;CTG;3920430000;7071;28106907
GTM;CTG;3923109000;11104;44157962
GTM;CTG;3923509000;1265;5029842
GTM;CTG;3923900000;447;1779399
GTM;CTG;3924109000;74353;295615782
GTM;CTG;7615108000;1131;4495827
GTM;CTG;3808931900;138150;558750270
GTM;CTG;8421230000;8582;34645630
GTM;CTG;8421310000;10585;42734544
GTM;CTG;1107100000;214308;865200903
GTM;CTG;3920209000;7366;29279956
GTM;CTG;2106905000;5430;22353084
GTM;CTG;3902100000;118104;474059945
GTM;CTG;3902300000;356261;1429327546
GTM;CTG;3920201090;212859;860924071
GTM;CTG;3920209000;393724;1601292828
GTM;CTG;3921901000;49928;199966037
GTM;CTG;4811411000;44739;178504367
GTM;CTG;4811419000;428;1706117
GTM;CTG;3206190000;4247;16890514
GTM;CTG;3808911900;197050;796950157
GTM;CTG;3808919990;42088;168563684
GTM;CTG;3808919990;594215;2398957402
GTM;CTG;3808921900;75897;303973881
GTM;CTG;3808921900;21647;86068600
GTM;CTG;3808929900;25720;103008822
GTM;CTG;3808929900;211990;864103819
GTM;CTG;3808931900;15502;61441558
GTM;CTG;3808939900;177480;710819170
GTM;CTG;3923109000;1279;5087730
GTM;CTG;3923509000;4447;17683934
GTM;CTG;3924109000;11276;44709126
GTM;CTG;4822900000;61163;243128430
GTM;CTG;8201401000;73791;297908287
GTM;CTG;3917310000;2040;8398893
GTM;CTG;4016992900;19494;80271874
GTM;CTG;8421999000;364;1497611
GTM;CTG;8714109000;425;1750439
GTM;CTG;3401199000;96399;382082361
GTM;CTG;4818200000;28268;112042593
GTM;CTG;3401199000;200240;809671748
GTM;CTG;3401199000;31901;129106856
GTM;CTG;3401199000;256522;1040129813
GTM;CTG;4818200000;2068;8182689
GTM;CTG;2701120010;2361200;9662809596
GTM;CTG;1905909000;20179;79979928
GTM;CTG;7217100000;24105;98288648
GTM;CTG;8477300000;1350440;5352565056
GTM;CTG;7019800000;34751;137737228
GTM;CTG;8708302900;69310;283638369
GTM;CTG;8708809090;1130;4622287
GTM;CTG;8708999900;12830;52506026
GTM;CTG;9029901000;3204;13111416
GTM;CTG;8708801010;920;3762897
GTM;CTG;3303000000;10250;41480935
GTM;CTG;3304100000;1170;4736818
GTM;CTG;3304990000;21513;87065963
GTM;CTG;6907220000;12312;48941308
GTM;CTG;6910100000;19532;79048274
GTM;CTG;7010902000;78284;310282687
GTM;CTG;8708939900;13673;55956065
GTM;CTG;2715001000;13696;55394135
GTM;CTG;2934200000;5556;22430628
GTM;CTG;3104909000;4675;18873823
GTM;CTG;3105590000;3181;12842624
GTM;CTG;3105909000;49730;200769943
GTM;CTG;3214101000;15458;62519510
GTM;CTG;3302900000;52578;215164481
GTM;CTG;3303000000;276;1116274
GTM;CTG;3303000000;4806;19450168
GTM;CTG;3304100000;1695;6859730
GTM;CTG;3304200000;3670;14851396
GTM;CTG;3304300000;193;781942
GTM;CTG;3304910000;105;424866
GTM;CTG;3304990000;18911;76535383
GTM;CTG;3304990000;9548;38642697
GTM;CTG;3307100000;26;104820
GTM;CTG;3307200000;1120;4532156
GTM;CTG;3401110000;78;314946
GTM;CTG;3401300000;2336;9455425
GTM;CTG;3808929400;1692;6844646
GTM;CTG;3824400000;5314;21125576
GTM;CTG;3824500000;2107;8375236
GTM;CTG;3904102000;87430;353838532
GTM;CTG;3905120000;4080;16218367
GTM;CTG;3909500000;1564;6215848
GTM;CTG;3917239000;25375;102299715
GTM;CTG;3917400000;15996;64578851
GTM;CTG;3921909000;1115;4509103
GTM;CTG;3926200000;8;31365
GTM;CTG;3926909090;2717;10769020
GTM;CTG;4104110000;69376;277340353
GTM;CTG;4811419000;73596;297850136
GTM;CTG;4819100000;109;441742
GTM;CTG;4909000000;0;1012
GTM;CTG;5607490000;3579;14227324
GTM;CTG;6117809000;7;27278
GTM;CTG;6208920000;31;126998
GTM;CTG;7217100000;24304;98296153
GTM;CTG;8481801000;30138;121690772
GTM;CTG;8481809900;323;1306002
GTM;CTG;9401800000;3800;15061566
GTM;CTG;9403700000;17750;70353368
GTM;CTG;4911990000;55;221238
GTM;CTG;6907220000;70979;286555063
GTM;CTG;6910100000;116908;478179679
GTM;CTG;7019800000;9596;39511898
GTM;CTG;8481801000;26349;108060681
GTM;CTG;2106907300;329472;1332612104
GTM;CTG;3207100000;735;3023635
GTM;CTG;3922200000;33263;136015254
GTM;CTG;3922900000;431;1764449
GTM;CTG;3924900000;405;1666396
GTM;CTG;3925900000;852;3497279
GTM;CTG;6815990000;530;2170858
GTM;CTG;7009910000;794;3227871
GTM;CTG;7009920000;341;1388482
GTM;CTG;7019800000;20456;80958164
GTM;CTG;7419809000;1282;5244625
GTM;CTG;8481801000;10462;42642154
GTM;CTG;8481809900;19933;81208544
GTM;CTG;8481909000;169;696815
GTM;CTG;9403600000;19679;80155239
GTM;CTG;9619001010;9516;39184128
GTM;CTG;9619002010;26913;110818406
GTM;CTG;6910100000;27786;110605424
GTM;CTG;8481801000;640;2548425
GTM;CTG;4819100000;415;1698317
GTM;CTG;2827394000;4587;18704767
GTM;CTG;6907220000;13792;56074644
GTM;CTG;2803009000;2750;11156585
GTM;CTG;3302109000;8346;33860195
GTM;CTG;3302900000;50693;206105060
GTM;CTG;7217100000;23937;97111662
GTM;CTG;9619001010;21537;87373911
GTM;CTG;9619002010;8306;33694915
GTM;CTG;3303000000;59917;243079471
GTM;CTG;3304100000;816;3312329
GTM;CTG;3304200000;25777;104577162
GTM;CTG;3304300000;598;2424630
GTM;CTG;3304910000;3661;14853756
GTM;CTG;3304990000;37248;151114767
GTM;CTG;3305100000;956;3879084
GTM;CTG;3305900000;1570;6368057
GTM;CTG;3307200000;682;2765657
GTM;CTG;3401300000;578;2344506
GTM;CTG;7019800000;18560;74928753
GTM;CTG;3303000000;27660;112216299
GTM;CTG;3304100000;224;909323
GTM;CTG;3304200000;946;3838717
GTM;CTG;3304910000;6919;28070495
GTM;CTG;3304990000;12058;48918461
GTM;CTG;3305100000;2054;8334659
GTM;CTG;3305900000;19823;80419383
GTM;CTG;3307200000;5366;21770554
GTM;CTG;8203200000;489;1985345
GTM;CTG;8214100000;20;81544
GTM;CTG;9603309000;140;569310
GTM;CTG;3304990000;424;1718885
GTM;CTG;4811419000;147192;595317575
GTM;CTG;8537200000;38306;154892232
GTM;CTG;8413701100;103768;412668733
GTM;CTG;8413701900;29177;116032261
GTM;CTG;8413702100;28147;111936115
GTM;CTG;8413702900;3051;12133339
GTM;CTG;8413919000;965;3837651
GTM;CTG;6907220000;41975;169459476
GTM;CTG;4107990000;18942;76846760
GTM;CTG;8714109000;18196;72363376
GTM;CTG;8438801000;151645;624260291
GTM;CTG;3923509000;23160;94778363
GTM;CTG;8409912000;32091;127196035
GTM;CTG;6403919000;23085;94978385
GTM;CTG;6403999000;103919;427554548
GTM;CTG;3304990000;6810;27767652
GTM;CTG;3305100000;5748;23438511
GTM;CTG;3305900000;610;2485607
GTM;CTG;3306900000;3610;14718213
GTM;CTG;3401110000;1055;4303697
GTM;CTG;3401300000;973;3966126
GTM;CTG;3303000000;169;688965
GTM;CTG;3304910000;22033;89838521
GTM;CTG;3304990000;5424;22116687
GTM;CTG;3305100000;15032;61292323
GTM;CTG;3306900000;224;913550
GTM;CTG;3401110000;1329;5417980
GTM;CTG;3923509000;5382;21880577
GTM;CTG;3924109000;6076;24704350
GTM;CTG;3005101000;34672;139977008
GTM;CTG;3304990000;12002;48975021
GTM;CTG;3305100000;11398;46616622
GTM;CTG;3305900000;1533;6266436
GTM;CTG;3306900000;32453;132327596
GTM;CTG;3401110000;1204;4907035
GTM;CTG;3401300000;504;2058048
GTM;CTG;3005101000;1310;5286781
GTM;CTG;3005903900;3748;15133084
GTM;CTG;3102800000;14896;60959348
GTM;CTG;3303000000;1632;6666655
GTM;CTG;3304910000;3306;13529611
GTM;CTG;3304990000;3554;14533406
GTM;CTG;3305100000;9020;36885772
GTM;CTG;3305900000;2385;9761107
GTM;CTG;3306900000;3026;12314608
GTM;CTG;3401110000;794;3241430
GTM;CTG;3401300000;1112;4534017
GTM;CTG;9805000000;10000;39635700
GTM;CTG;3005109000;6279;25531006
GTM;CTG;6205200000;11279;45759443
GTM;CTG;6205909000;1877;7616499
GUF;CTG;805502200;60160;242074253
GUF;CTG;805502200;32000;129507520
GUY;CTG;1905310000;83184;330663887
GUY;CTG;1905901000;7812;31053403
GUY;CTG;2101110090;51189;207168080
GUY;CTG;2101120000;5805;23493474
GUY;CTG;3402500000;142704;567260965
GUY;CTG;8418103000;52954;210497711
GUY;CTG;8418109000;12810;50921261
GUY;CTG;4911990000;11;43726
GUY;CTG;6105100000;8;31840
GUY;CTG;2517410000;54770;217084729
GUY;CTG;3926300000;28;111490
GUY;CTG;4421999000;0;1187
GUY;CTG;7318120000;8;31306
GUY;CTG;7318159000;11;43535
GUY;CTG;7321111900;17883;72138434
GUY;CTG;7604292000;62;245065
GUY;CTG;8302109000;11;43298
GUY;CTG;8302420000;167;661779
GUY;CTG;9403400000;2595;10271205
GUY;CTG;9405119000;86;341951
GUY;CTG;7228300000;5365;21265425
GUY;CTG;7229900000;2600;10305282
GUY;CTG;7326909000;123942;491252159
GUY;CTG;3208900000;104644;430774468
GUY;CTG;2832100020;31438;127231102
GUY;CTG;3304990000;1096;4451548
GUY;CTG;3606900000;432;1755609
GUY;CTG;3917400000;17116;69438463
GUY;CTG;3923299000;60;243609
GUY;CTG;3923309900;202;818526
GUY;CTG;3924900000;129;523759
GUY;CTG;3925900000;16736;67897597
GUY;CTG;3926400000;78;316692
GUY;CTG;4811419000;60;243609
GUY;CTG;5906100000;60;243609
GUY;CTG;6212900000;32;129925
GUY;CTG;6406901000;120;487218
GUY;CTG;6912000000;48;194887
GUY;CTG;7321119000;8;32481
GUY;CTG;7323941000;45;182707
GUY;CTG;7323991000;48;194887
GUY;CTG;7610900000;200;812030
GUY;CTG;7615102000;190;771429
GUY;CTG;7616999000;200;812030
GUY;CTG;8206000000;100;406015
GUY;CTG;8211939000;258;1047519
GUY;CTG;8414200000;132;535940
GUY;CTG;8414510000;14;56842
GUY;CTG;8419810000;32;129925
GUY;CTG;8421211000;2;8120
GUY;CTG;8424890090;224;909474
GUY;CTG;8506101900;2;8932
GUY;CTG;8507600000;722;2931428
GUY;CTG;8509401000;20;81203
GUY;CTG;8509409000;246;998797
GUY;CTG;8509809000;486;1974451
GUY;CTG;8513109000;192;779549
GUY;CTG;8516320000;651;2644173
GUY;CTG;8516500000;12;48722
GUY;CTG;8516790000;36;146165
GUY;CTG;8517790000;2;9744
GUY;CTG;8518210000;369;1498195
GUY;CTG;8518300000;236;958195
GUY;CTG;8527990000;146;591158
GUY;CTG;8539399000;151;613489
GUY;CTG;8539520000;4910;19933306
GUY;CTG;8541430000;2096;8510074
GUY;CTG;9007100000;576;2338646
GUY;CTG;9019100000;951;3862827
GUY;CTG;9102990000;14;56842
GUY;CTG;9105290000;90;365414
GUY;CTG;9403890000;42;170526
GUY;CTG;9405310000;129;524571
GUY;CTG;9503002200;280;1136842
GUY;CTG;9503009600;6;24361
GUY;CTG;9503009990;52;209504
GUY;CTG;9603290000;264;1071880
GUY;CTG;9613800000;288;1169323
GUY;CTG;3923309900;30864;124603832
GUY;CTG;3917400000;34682;142689913
GUY;CTG;3923509000;12293;49630751
GUY;CTG;3925900000;32993;135740960
GUY;CTG;6809110000;98881;399202999
GUY;CTG;3214101000;20678;83558313
GUY;CTG;1704109000;1070;4402290
GUY;CTG;1704901000;33592;138205584
GUY;CTG;1704909000;29183;120068559
GUY;CTG;8418109000;17242;68537866
GUY;CTG;6811820000;38417;154967647
GUY;CTG;4415200000;30395;123933789
GUY;CTG;1704901000;38418;154341292
GUY;CTG;1704909000;1788;7107461
GUY;CTG;1904100000;1353;5378297
GUY;CTG;1905310000;8929;35528400
GUY;CTG;1905320000;30336;122773129
GUY;CTG;1905901000;2278;9055255
GUY;CTG;8438900000;131665;538816629
GUY;SMR;3402909900;116334;462438120
GUY;SMR;3402909900;107778;428427250
HTI;CTG;3907500000;34084;137851946
HTI;CTG;7323931000;738;2920834
HTI;CTG;7615101000;12896;51039402
HTI;CTG;7615102000;10131;40096168
HTI;CTG;7615108000;2250;8904983
HTI;CTG;8205510000;734;2906586
HTI;CTG;8210001000;2040;8073851
HTI;CTG;8211910000;864;3419513
HTI;CTG;8214909000;690;2730861
HTI;CTG;8215200000;1050;4155659
HTI;CTG;8215990000;1080;4274392
HTI;CTG;8418109000;16269;66579917
HTI;CTG;6203429000;9130;36564355
HTI;CTG;6205909000;797;3193395
HTI;CTG;6206900000;631;2528595
HTI;CTG;6211200000;2171;8693543
HTI;CTG;3924109000;13963;56326305
HTI;CTG;3302109000;6091;25072091
HTI;CTG;3506100000;16185;65341920
HTI;CTG;3506910000;67340;271864375
HTI;CTG;8421230000;53690;216575284
HTI;CTG;8421310000;4709;18993531
HTI;CTG;1704901000;40950;168620224
HTI;CTG;6910100000;72168;296920081
HTI;CTG;2501001000;5750;23255933
HTI;CTG;6910100000;177256;706528999
HTI;CTG;6910100000;4189;16714447
HTI;CTG;2710191500;9345;37726370
HTI;CTG;2923200000;1392;5575044
HTI;CTG;7013280000;12839;52201044
HTI;CTG;7013370000;11023;44815414
HTI;CTG;7013490000;4445;18071989
HTI;CTG;3203001900;7531;29978426
HTI;SMR;3302109000;20283;82464630
HND;CTG;3918101000;114;453313
HND;CTG;3918101000;1655;6559510
HND;CTG;3921120000;3598;14261202
HND;CTG;3921120000;391;1550667
HND;CTG;5903100000;114;453432
HND;CTG;3208100000;1061;4324900
HND;CTG;3208200000;55;222995
HND;CTG;3208900000;5883;23989251
HND;CTG;3209100000;56864;231861098
HND;CTG;3816000000;5496;22169930
HND;CTG;3906909000;103500;420225525
HND;CTG;8418103000;73000;290309320
HND;CTG;8428390000;4820;19443061
HND;CTG;3004902100;44120;174872708
HND;CTG;3926200000;1139;4516329
HND;CTG;4015199000;1069;4236105
HND;CTG;4818200000;70814;280676246
HND;CTG;4818300000;304;1204925
HND;CTG;4818900000;6705;26577283
HND;CTG;6116100000;360;1425934
HND;CTG;9004901000;2170;8600392
HND;CTG;4818200000;5855;23207099
HND;CTG;2501009900;99409;401333828
HND;CTG;3907500000;74815;302043742
HND;CTG;3923210000;1821;7369504
HND;CTG;3208100000;109;441459
HND;CTG;3208200000;982;3975759
HND;CTG;3208900000;2112;8549439
HND;CTG;3209100000;19694;79702934
HND;CTG;3809910000;1390;5523785
HND;CTG;3809910000;5040;20034454
HND;CTG;3814009000;2847;11522770
HND;CTG;3907910000;1637;6506427
HND;CTG;3920100000;11392;46104637
HND;CTG;3923210000;3125;12646045
HND;CTG;4201000000;15596;61995504
HND;CTG;4911100000;20;80217
HND;CTG;7318159000;25604;103621314
HND;CTG;7326909000;1020;4054592
HND;CTG;9021210000;73901;296130428
HND;CTG;3906909000;18;73477
HND;CTG;3907910000;43;173559
HND;CTG;3911109000;2;7751
HND;CTG;4820200000;5;20462
HND;CTG;4911100000;3;10231
HND;CTG;3907500000;37081;147608458
HND;CTG;3208100000;3115;12417759
HND;CTG;3208200000;35890;143275125
HND;CTG;3208900000;20651;82366752
HND;CTG;3212901000;889;3540687
HND;CTG;3920100000;209435;831844031
HND;CTG;3926200000;1641;6493197
HND;CTG;4015199000;1004;4012007
HND;CTG;4202320090;1290;5311434
HND;CTG;4202920010;12077;49731231
HND;CTG;4818200000;75752;302189220
HND;CTG;4818300000;1173;4642464
HND;CTG;4818900000;11908;47902997
HND;CTG;4820200000;18323;75448471
HND;CTG;5208320090;28451;117121802
HND;CTG;5407420000;57481;236625545
HND;CTG;5514230000;415467;1710305486
HND;CTG;5514430000;1846;7597455
HND;CTG;9004901000;1168;4624258
HND;CTG;3907990000;15;59431
HND;CTG;9403890000;379;1562630
HND;CTG;7317000000;33832;136586616
HND;CTG;7326909000;14939;59385142
HND;CTG;8305200000;874;3530119
HND;CTG;2829902000;9180;37061404
HND;CTG;3209100000;36658;148717927
HND;CTG;3402909900;28170;113727642
HND;CTG;3809910000;30240;122084626
HND;CTG;3906909000;103500;414523710
HND;CTG;3907990000;5190;20953016
HND;CTG;3921909000;2965;11970268
HND;CTG;7318120000;552;2228529
HND;CTG;7320209000;1300;5248347
HND;CTG;8305200000;1308;5278626
HND;CTG;8467199000;2710;10940785
HND;CTG;8467920000;664;2679402
HND;CTG;4821100000;34;137936
HND;CTG;7310299000;30;121708
HND;CTG;8309900000;10;39758
HND;CTG;3809910000;42390;171136484
HND;CTG;3809910000;5280;21316363
HND;CTG;6506100000;29451;121170942
HND;CTG;8418103000;212858;855395203
HND;CTG;8418109000;86600;349129083
HND;CTG;2401201000;145770;600238587
HND;CTG;2401201000;113497;467348555
HND;CTG;2401201000;101116;416366364
HND;CTG;3204170000;30386;121894977
HND;CTG;3920490090;3819;15137270
HND;CTG;3305900000;12672;51669320
HND;CTG;8714109000;33656;133844925
HND;CTG;6004100000;4383;17695206
HND;CTG;2309109000;516;2109678
HND;CTG;3004102000;5950;24349364
HND;CTG;3004202000;50873;208189063
HND;CTG;3004392000;19054;77975911
HND;CTG;3004502000;39296;160810890
HND;CTG;3004903000;44412;181747660
HND;CTG;3808911900;28679;117365815
HND;CTG;3004202000;0;205
HND;CTG;3004392000;0;82
HND;CTG;3004502000;0;1555
HND;CTG;3004903000;4;16574
HND;CTG;3808911900;9;37117
HND;CTG;8714109000;23423;92704786
HND;CTG;9805000000;6000;24223140
HND;CTG;8428200000;38990;154539594
HND;CTG;7317000000;116321;471907480
HND;CTG;8516602000;53338;215334227
HND;CTG;3917399000;103;415790
HND;CTG;3923509000;30;120550
HND;CTG;3926909090;824;3326443
HND;CTG;4016930000;425;1715200
HND;CTG;5602900000;44;176708
HND;CTG;6207991000;3213;12973106
HND;CTG;6307909000;721;2910653
HND;CTG;7318159000;103;415790
HND;CTG;7318160000;3;12475
HND;CTG;7318220000;57;228788
HND;CTG;7318240000;36;145541
HND;CTG;7321111200;21600;85613112
HND;CTG;7321111900;31300;124059741
HND;CTG;8424410000;52918;213640545
HND;CTG;8424909000;3327;13432579
HND;CTG;8481909000;51;207875
HND;CTG;8482910000;72;291041
HND;CTG;8516602000;105365;417620126
HND;CTG;8516800090;3844;15235963
HND;CTG;8544422000;971;3848626
HND;CTG;3926909090;22;88175
HND;CTG;4911990000;50;201860
HND;CTG;6306220000;50;201860
HND;CTG;7007190000;4;16251
HND;CTG;7321901000;1;5232
HND;CTG;7321909010;5;19540
HND;CTG;7321909090;5;20333
HND;CTG;8413500000;1321;5332321
HND;CTG;8424909000;4;14332
HND;CTG;8516800090;10;38526
HND;CTG;8516900090;4;15696
HND;CTG;8536509000;315;1271890
HND;CTG;8544422000;2;7689
HND;CTG;9032100000;0;1427
HND;CTG;2710193800;39;159354
HND;CTG;3005902000;1944;7861395
HND;CTG;3215909000;150;606677
HND;CTG;3304200000;152;625892
HND;CTG;3304300000;13377;55084089
HND;CTG;3304910000;296;1217524
HND;CTG;3304990000;634;2608981
HND;CTG;3305100000;25018;103018104
HND;CTG;3305900000;66313;273058115
HND;CTG;3923309900;461;1866137
HND;CTG;3924101000;791;3199207
HND;CTG;3926909090;6931;28032903
HND;CTG;4016999000;21;83317
HND;CTG;5607490000;6453;26099102
HND;CTG;5607500000;878;3549462
HND;CTG;6813810000;58891;238183661
HND;CTG;7321810000;4448;17990789
HND;CTG;8203200000;1142;4620003
HND;CTG;8424410000;19164;77510001
HND;CTG;8424909000;507;2050567
HND;CTG;8432310000;472;1909009
HND;CTG;8436291000;24912;100756671
HND;CTG;8436809000;585;2366038
HND;CTG;8436910000;488;1973721
HND;CTG;8462110000;1105;4469184
HND;CTG;8537101000;56938;230434349
HND;CTG;8543900000;3464;14008565
HND;CTG;8707100000;304704;1232380316
HND;CTG;8708301000;5908;23893630
HND;CTG;9004901000;8;30334
HND;CTG;9015809000;81;329223
HND;CTG;9018312000;24326;98385132
HND;CTG;9018320000;2380;9625934
HND;CTG;9018390000;2268;9174364
HND;CTG;9018909090;807;3263677
HND;CTG;9033000000;52;208697
HND;CTG;9403200000;100;404451
HND;CTG;9608200000;3400;13751334
HND;CTG;9608991000;1060;4287181
HND;CTG;3305900000;5;20794
HND;CTG;4911100000;9;37883
HND;CTG;3921901000;52282;207224556
HND;CTG;3214101000;51168;202807950
HND;CTG;3916200010;2138;8474113
HND;CTG;3917329900;271;1077448
HND;CTG;3923109000;1990;7921334
HND;CTG;3923509000;86;340905
HND;CTG;3924109000;6853;27277621
HND;CTG;7615108000;50;199073
HND;CTG;3902100000;59319;235797012
HND;CTG;3808911900;179412;725632010
HND;CTG;3808939900;306591;1237767734
HND;CTG;3902300000;184721;734604350
